GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STUSAB,STATE_NAME,STATENS,COUNTY_NAME,total_population,Geography Name,congressional_districts_bitmask_values,congressional_districts_bitmask,nDistricts,block_based_district
15000US330110151001,33,11,151.0,1,Block Group 1,G5030,S,24661317,251349,+42.9208192,-071.6087059,NH,New Hampshire,1779794,Hillsborough County,1344,"Block Group 1, Census Tract 151, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110151003,33,11,151.0,3,Block Group 3,G5030,S,13300324,0,+42.8550512,-071.6404994,NH,New Hampshire,1779794,Hillsborough County,2365,"Block Group 3, Census Tract 151, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110152004,33,11,152.0,4,Block Group 4,G5030,S,9980924,83385,+42.8107787,-071.5854595,NH,New Hampshire,1779794,Hillsborough County,1640,"Block Group 4, Census Tract 152, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110161002,33,11,161.0,2,Block Group 2,G5030,S,10389331,18883,+42.8565430,-071.6828973,NH,New Hampshire,1779794,Hillsborough County,2098,"Block Group 2, Census Tract 161, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110109003,33,11,109.0,3,Block Group 3,G5030,S,327808,0,+42.7459473,-071.4719507,NH,New Hampshire,1779794,Hillsborough County,1484,"Block Group 3, Census Tract 109, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110109004,33,11,109.0,4,Block Group 4,G5030,S,885163,0,+42.7438123,-071.4821669,NH,New Hampshire,1779794,Hillsborough County,1489,"Block Group 4, Census Tract 109, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110109005,33,11,109.0,5,Block Group 5,G5030,S,762748,0,+42.7396714,-071.4742525,NH,New Hampshire,1779794,Hillsborough County,1095,"Block Group 5, Census Tract 109, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110110001,33,11,110.0,1,Block Group 1,G5030,S,2472061,244136,+42.7397608,-071.4452810,NH,New Hampshire,1779794,Hillsborough County,1774,"Block Group 1, Census Tract 110, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110110002,33,11,110.0,2,Block Group 2,G5030,S,1206286,0,+42.7325181,-071.4519169,NH,New Hampshire,1779794,Hillsborough County,1116,"Block Group 2, Census Tract 110, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110110003,33,11,110.0,3,Block Group 3,G5030,S,668125,0,+42.7425899,-071.4592294,NH,New Hampshire,1779794,Hillsborough County,1286,"Block Group 3, Census Tract 110, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110162013,33,11,162.01,3,Block Group 3,G5030,S,1191892,10131,+42.8219605,-071.6503478,NH,New Hampshire,1779794,Hillsborough County,1094,"Block Group 3, Census Tract 162.01, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110162021,33,11,162.02,1,Block Group 1,G5030,S,16974517,22999,+42.8044659,-071.6408160,NH,New Hampshire,1779794,Hillsborough County,2621,"Block Group 1, Census Tract 162.02, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110162022,33,11,162.02,2,Block Group 2,G5030,S,28534958,86418,+42.8147848,-071.6936118,NH,New Hampshire,1779794,Hillsborough County,2607,"Block Group 2, Census Tract 162.02, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110110004,33,11,110.0,4,Block Group 4,G5030,S,728051,65462,+42.7416458,-071.4663621,NH,New Hampshire,1779794,Hillsborough County,814,"Block Group 4, Census Tract 110, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110112002,33,11,112.0,2,Block Group 2,G5030,S,970149,0,+42.7230692,-071.4692334,NH,New Hampshire,1779794,Hillsborough County,1158,"Block Group 2, Census Tract 112, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110112003,33,11,112.0,3,Block Group 3,G5030,S,2740584,25601,+42.7060249,-071.4740253,NH,New Hampshire,1779794,Hillsborough County,2425,"Block Group 3, Census Tract 112, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110113001,33,11,113.0,1,Block Group 1,G5030,S,686995,0,+42.7327133,-071.4789018,NH,New Hampshire,1779794,Hillsborough County,584,"Block Group 1, Census Tract 113, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110113002,33,11,113.0,2,Block Group 2,G5030,S,837138,0,+42.7308495,-071.4860374,NH,New Hampshire,1779794,Hillsborough County,1313,"Block Group 2, Census Tract 113, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110113004,33,11,113.0,4,Block Group 4,G5030,S,455430,0,+42.7210816,-071.4903818,NH,New Hampshire,1779794,Hillsborough County,686,"Block Group 4, Census Tract 113, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110185012,33,11,185.01,2,Block Group 2,G5030,S,5950006,0,+42.7782520,-071.8036626,NH,New Hampshire,1779794,Hillsborough County,766,"Block Group 2, Census Tract 185.01, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110185011,33,11,185.01,1,Block Group 1,G5030,S,11864491,0,+42.7477462,-071.7972874,NH,New Hampshire,1779794,Hillsborough County,1283,"Block Group 1, Census Tract 185.01, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110215001,33,11,215.0,1,Block Group 1,G5030,S,79224194,1658173,+43.0831046,-071.8606029,NH,New Hampshire,1779794,Hillsborough County,1958,"Block Group 1, Census Tract 215, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110215002,33,11,215.0,2,Block Group 2,G5030,S,77217361,1454953,+42.9970000,-071.8177880,NH,New Hampshire,1779794,Hillsborough County,1650,"Block Group 2, Census Tract 215, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110215003,33,11,215.0,3,Block Group 3,G5030,S,29422006,581964,+43.0202839,-071.9037050,NH,New Hampshire,1779794,Hillsborough County,1402,"Block Group 3, Census Tract 215, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110114021,33,11,114.02,1,Block Group 1,G5030,S,1084951,0,+42.7422334,-071.4962159,NH,New Hampshire,1779794,Hillsborough County,553,"Block Group 1, Census Tract 114.02, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110115001,33,11,115.0,1,Block Group 1,G5030,S,2962775,212771,+42.7437877,-071.5110561,NH,New Hampshire,1779794,Hillsborough County,1600,"Block Group 1, Census Tract 115, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110115002,33,11,115.0,2,Block Group 2,G5030,S,1060349,0,+42.7205644,-071.5313150,NH,New Hampshire,1779794,Hillsborough County,702,"Block Group 2, Census Tract 115, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110122003,33,11,122.0,3,Block Group 3,G5030,S,1019949,0,+42.7657216,-071.4298502,NH,New Hampshire,1779794,Hillsborough County,1166,"Block Group 3, Census Tract 122, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110122004,33,11,122.0,4,Block Group 4,G5030,S,1696630,85057,+42.7588421,-071.4290695,NH,New Hampshire,1779794,Hillsborough County,1239,"Block Group 4, Census Tract 122, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110230005,33,11,230.0,5,Block Group 5,G5030,S,3231670,7338,+42.8786099,-071.9435746,NH,New Hampshire,1779794,Hillsborough County,1080,"Block Group 5, Census Tract 230, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110230004,33,11,230.0,4,Block Group 4,G5030,S,5457966,44461,+42.8872338,-071.9689377,NH,New Hampshire,1779794,Hillsborough County,874,"Block Group 4, Census Tract 230, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110240001,33,11,240.0,1,Block Group 1,G5030,S,77625091,3331264,+42.9773389,-071.9978207,NH,New Hampshire,1779794,Hillsborough County,1785,"Block Group 1, Census Tract 240, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110255001,33,11,255.0,1,Block Group 1,G5030,S,1390099,0,+43.1153824,-071.8887142,NH,New Hampshire,1779794,Hillsborough County,496,"Block Group 1, Census Tract 255, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330170841003,33,17,841.0,3,Block Group 3,G5030,S,4251294,0,+43.2644071,-070.9418571,NH,New Hampshire,1779794,Strafford County,1232,"Block Group 3, Census Tract 841, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170841002,33,17,841.0,2,Block Group 2,G5030,S,2102310,0,+43.2814611,-070.9613099,NH,New Hampshire,1779794,Strafford County,1150,"Block Group 2, Census Tract 841, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170841004,33,17,841.0,4,Block Group 4,G5030,S,2319119,0,+43.2877618,-070.9541265,NH,New Hampshire,1779794,Strafford County,1163,"Block Group 4, Census Tract 841, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170842001,33,17,842.0,1,Block Group 1,G5030,S,10846937,0,+43.3481103,-070.9941367,NH,New Hampshire,1779794,Strafford County,924,"Block Group 1, Census Tract 842, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170842002,33,17,842.0,2,Block Group 2,G5030,S,3060239,18080,+43.3520753,-070.9753209,NH,New Hampshire,1779794,Strafford County,1853,"Block Group 2, Census Tract 842, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170842003,33,17,842.0,3,Block Group 3,G5030,S,8444189,0,+43.3182984,-070.9528289,NH,New Hampshire,1779794,Strafford County,2408,"Block Group 3, Census Tract 842, Strafford County, New Hampshire",1,x10,1,1.0
15000US330079507003,33,7,9507.0,3,Block Group 3,G5030,S,5060505,0,+44.4998718,-071.1748514,NH,New Hampshire,1779794,Coos County,870,"Block Group 3, Census Tract 9507, Coos County, New Hampshire",2,x01,1,2.0
15000US330170870004,33,17,870.0,4,Block Group 4,G5030,S,2778743,0,+43.3874209,-071.0739095,NH,New Hampshire,1779794,Strafford County,1269,"Block Group 4, Census Tract 870, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170885001,33,17,885.0,1,Block Group 1,G5030,S,46819145,1108084,+43.4830066,-071.0706405,NH,New Hampshire,1779794,Strafford County,1768,"Block Group 1, Census Tract 885, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170880002,33,17,880.0,2,Block Group 2,G5030,S,30708176,1160167,+43.4522291,-071.0146523,NH,New Hampshire,1779794,Strafford County,1624,"Block Group 2, Census Tract 880, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830016,33,17,830.01,6,Block Group 6,G5030,S,1758593,82923,+43.2482311,-070.8468730,NH,New Hampshire,1779794,Strafford County,1013,"Block Group 6, Census Tract 830.01, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830021,33,17,830.02,1,Block Group 1,G5030,S,6311011,0,+43.2545108,-070.9040721,NH,New Hampshire,1779794,Strafford County,1067,"Block Group 1, Census Tract 830.02, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830022,33,17,830.02,2,Block Group 2,G5030,S,3574668,289437,+43.2341185,-070.8929213,NH,New Hampshire,1779794,Strafford County,1299,"Block Group 2, Census Tract 830.02, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830023,33,17,830.02,3,Block Group 3,G5030,S,1837530,0,+43.2338084,-070.8735616,NH,New Hampshire,1779794,Strafford County,942,"Block Group 3, Census Tract 830.02, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830024,33,17,830.02,4,Block Group 4,G5030,S,1257209,0,+43.2439831,-070.8706550,NH,New Hampshire,1779794,Strafford County,910,"Block Group 4, Census Tract 830.02, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170830025,33,17,830.02,5,Block Group 5,G5030,S,1518827,0,+43.2434627,-070.8571108,NH,New Hampshire,1779794,Strafford County,661,"Block Group 5, Census Tract 830.02, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170842004,33,17,842.0,4,Block Group 4,G5030,S,7676327,0,+43.3191549,-070.9307794,NH,New Hampshire,1779794,Strafford County,2287,"Block Group 4, Census Tract 842, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170843001,33,17,843.0,1,Block Group 1,G5030,S,2937694,222493,+43.3208276,-070.9829207,NH,New Hampshire,1779794,Strafford County,1666,"Block Group 1, Census Tract 843, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170843004,33,17,843.0,4,Block Group 4,G5030,S,2013473,0,+43.3029072,-070.9574771,NH,New Hampshire,1779794,Strafford County,1430,"Block Group 4, Census Tract 843, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170843006,33,17,843.0,6,Block Group 6,G5030,S,368496,0,+43.3023310,-070.9687840,NH,New Hampshire,1779794,Strafford County,901,"Block Group 6, Census Tract 843, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170843002,33,17,843.0,2,Block Group 2,G5030,S,533932,0,+43.2948857,-070.9698437,NH,New Hampshire,1779794,Strafford County,690,"Block Group 2, Census Tract 843, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170843005,33,17,843.0,5,Block Group 5,G5030,S,824191,0,+43.2965772,-070.9756056,NH,New Hampshire,1779794,Strafford County,1429,"Block Group 5, Census Tract 843, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170844001,33,17,844.0,1,Block Group 1,G5030,S,1307468,0,+43.3106509,-070.9894855,NH,New Hampshire,1779794,Strafford County,1334,"Block Group 1, Census Tract 844, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170844002,33,17,844.0,2,Block Group 2,G5030,S,163572,0,+43.3037786,-070.9819492,NH,New Hampshire,1779794,Strafford County,995,"Block Group 2, Census Tract 844, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170844003,33,17,844.0,3,Block Group 3,G5030,S,1390375,0,+43.2987374,-070.9854714,NH,New Hampshire,1779794,Strafford County,1362,"Block Group 3, Census Tract 844, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170844004,33,17,844.0,4,Block Group 4,G5030,S,1071534,0,+43.2897737,-070.9842658,NH,New Hampshire,1779794,Strafford County,501,"Block Group 4, Census Tract 844, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170845001,33,17,845.0,1,Block Group 1,G5030,S,13825645,0,+43.2526901,-070.9613908,NH,New Hampshire,1779794,Strafford County,870,"Block Group 1, Census Tract 845, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170845002,33,17,845.0,2,Block Group 2,G5030,S,10986316,39616,+43.2629917,-070.9911729,NH,New Hampshire,1779794,Strafford County,3278,"Block Group 2, Census Tract 845, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170846001,33,17,846.0,1,Block Group 1,G5030,S,29519818,561074,+43.3096539,-071.0256175,NH,New Hampshire,1779794,Strafford County,2979,"Block Group 1, Census Tract 846, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170870001,33,17,870.0,1,Block Group 1,G5030,S,8875127,0,+43.4059400,-071.0818697,NH,New Hampshire,1779794,Strafford County,1386,"Block Group 1, Census Tract 870, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170870002,33,17,870.0,2,Block Group 2,G5030,S,4880625,0,+43.3932194,-071.0513879,NH,New Hampshire,1779794,Strafford County,1730,"Block Group 2, Census Tract 870, Strafford County, New Hampshire",1,x10,1,1.0
15000US330170841001,33,17,841.0,1,Block Group 1,G5030,S,12644136,0,+43.2849586,-070.9257395,NH,New Hampshire,1779794,Strafford County,1297,"Block Group 1, Census Tract 841, Strafford County, New Hampshire",1,x10,1,1.0
15000US330112001001,33,11,2001.0,1,Block Group 1,G5030,S,19453341,372365,+42.7527923,-071.3517863,NH,New Hampshire,1779794,Hillsborough County,3493,"Block Group 1, Census Tract 2001, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110121004,33,11,121.0,4,Block Group 4,G5030,S,8194834,0,+42.8106349,-071.3911829,NH,New Hampshire,1779794,Hillsborough County,2212,"Block Group 4, Census Tract 121, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110152001,33,11,152.0,1,Block Group 1,G5030,S,8529766,899923,+42.8883300,-071.5956781,NH,New Hampshire,1779794,Hillsborough County,1221,"Block Group 1, Census Tract 152, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110122001,33,11,122.0,1,Block Group 1,G5030,S,2525230,148589,+42.7731454,-071.4342611,NH,New Hampshire,1779794,Hillsborough County,1532,"Block Group 1, Census Tract 122, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110171002,33,11,171.0,2,Block Group 2,G5030,S,28588426,213476,+42.7210791,-071.6002214,NH,New Hampshire,1779794,Hillsborough County,2249,"Block Group 2, Census Tract 171, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110190001,33,11,190.0,1,Block Group 1,G5030,S,7271723,0,+42.8418771,-071.7509212,NH,New Hampshire,1779794,Hillsborough County,960,"Block Group 1, Census Tract 190, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110210003,33,11,210.0,3,Block Group 3,G5030,S,37304796,1293615,+43.0891064,-071.7677259,NH,New Hampshire,1779794,Hillsborough County,2030,"Block Group 3, Census Tract 210, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110225002,33,11,225.0,2,Block Group 2,G5030,S,38526799,324152,+42.7539271,-071.8444504,NH,New Hampshire,1779794,Hillsborough County,2743,"Block Group 2, Census Tract 225, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110001012,33,11,1.01,2,Block Group 2,G5030,S,1312533,59952,+43.0155138,-071.4575821,NH,New Hampshire,1779794,Hillsborough County,698,"Block Group 2, Census Tract 1.01, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110001021,33,11,1.02,1,Block Group 1,G5030,S,2558802,281848,+43.0345081,-071.4665317,NH,New Hampshire,1779794,Hillsborough County,3079,"Block Group 1, Census Tract 1.02, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330019652002,33,1,9652.0,2,Block Group 2,G5030,S,7105219,794965,+43.6712465,-071.4902275,NH,New Hampshire,1779794,Belknap County,1652,"Block Group 2, Census Tract 9652, Belknap County, New Hampshire",1,x10,1,1.0
15000US330130030011,33,13,30.01,1,Block Group 1,G5030,S,3465977,89616,+43.0956782,-071.4711993,NH,New Hampshire,1779794,Merrimack County,1074,"Block Group 1, Census Tract 30.01, Merrimack County, New Hampshire",1,x10,1,1.0
15000US330130443003,33,13,443.0,3,Block Group 3,G5030,S,3562807,0,+43.2654125,-071.6010169,NH,New Hampshire,1779794,Merrimack County,1923,"Block Group 3, Census Tract 443, Merrimack County, New Hampshire",2,x01,1,2.0
15000US330130310022,33,13,310.02,2,Block Group 2,G5030,S,9533175,192037,+43.1527683,-071.5482233,NH,New Hampshire,1779794,Merrimack County,1701,"Block Group 2, Census Tract 310.02, Merrimack County, New Hampshire",2,x01,1,2.0
15000US330019662004,33,1,9662.0,4,Block Group 4,G5030,S,2350564,8167,+43.6133399,-071.4684767,NH,New Hampshire,1779794,Belknap County,201,"Block Group 4, Census Tract 9662, Belknap County, New Hampshire",1,x10,1,1.0
15000US330019664021,33,1,9664.02,1,Block Group 1,G5030,S,4776432,1194,+43.5473439,-071.4474548,NH,New Hampshire,1779794,Belknap County,1320,"Block Group 1, Census Tract 9664.02, Belknap County, New Hampshire",1,x10,1,1.0
15000US330019662002,33,1,9662.0,2,Block Group 2,G5030,S,1770807,9513,+43.5446835,-071.4587772,NH,New Hampshire,1779794,Belknap County,1228,"Block Group 2, Census Tract 9662, Belknap County, New Hampshire",1,x10,1,1.0
15000US330130310013,33,13,310.01,3,Block Group 3,G5030,S,10876418,0,+43.1453626,-071.5241421,NH,New Hampshire,1779794,Merrimack County,1721,"Block Group 3, Census Tract 310.01, Merrimack County, New Hampshire",2,x01,1,2.0
15000US330130441001,33,13,441.0,1,Block Group 1,G5030,S,6718073,594318,+43.1842469,-071.5094296,NH,New Hampshire,1779794,Merrimack County,1884,"Block Group 1, Census Tract 441, Merrimack County, New Hampshire",2,x01,1,2.0
15000US330199758003,33,19,9758.0,3,Block Group 3,G5030,S,950255,0,+43.3657455,-072.3594565,NH,New Hampshire,1779794,Sullivan County,1136,"Block Group 3, Census Tract 9758, Sullivan County, New Hampshire",2,x01,1,2.0
15000US330110002021,33,11,2.02,1,Block Group 1,G5030,S,2676681,131924,+43.0004714,-071.4898916,NH,New Hampshire,1779794,Hillsborough County,1689,"Block Group 1, Census Tract 2.02, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110019002,33,11,19.0,2,Block Group 2,G5030,S,1026213,34074,+42.9765376,-071.4659186,NH,New Hampshire,1779794,Hillsborough County,1410,"Block Group 2, Census Tract 19, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110122002,33,11,122.0,2,Block Group 2,G5030,S,878016,139981,+42.7725766,-071.4452522,NH,New Hampshire,1779794,Hillsborough County,1470,"Block Group 2, Census Tract 122, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110108004,33,11,108.0,4,Block Group 4,G5030,S,163778,0,+42.7553150,-071.4695627,NH,New Hampshire,1779794,Hillsborough County,1898,"Block Group 4, Census Tract 108, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330112001002,33,11,2001.0,2,Block Group 2,G5030,S,7236812,132017,+42.7135224,-071.3673812,NH,New Hampshire,1779794,Hillsborough County,1364,"Block Group 2, Census Tract 2001, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110180001,33,11,180.0,1,Block Group 1,G5030,S,23607331,192687,+42.7533265,-071.6432745,NH,New Hampshire,1779794,Hillsborough County,3108,"Block Group 1, Census Tract 180, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110200001,33,11,200.0,1,Block Group 1,G5030,S,58322529,470940,+42.9902058,-071.6926173,NH,New Hampshire,1779794,Hillsborough County,3142,"Block Group 1, Census Tract 200, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110028005,33,11,28.0,5,Block Group 5,G5030,S,2154220,394547,+43.0113964,-071.5372197,NH,New Hampshire,1779794,Hillsborough County,1225,"Block Group 5, Census Tract 28, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110200002,33,11,200.0,2,Block Group 2,G5030,S,52566704,556706,+42.9552554,-071.6843689,NH,New Hampshire,1779794,Hillsborough County,2474,"Block Group 2, Census Tract 200, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110230002,33,11,230.0,2,Block Group 2,G5030,S,27401504,328086,+42.8777093,-071.9130522,NH,New Hampshire,1779794,Hillsborough County,1039,"Block Group 2, Census Tract 230, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110023002,33,11,23.0,2,Block Group 2,G5030,S,355828,0,+42.9673452,-071.4860687,NH,New Hampshire,1779794,Hillsborough County,574,"Block Group 2, Census Tract 23, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110105002,33,11,105.0,2,Block Group 2,G5030,S,141197,0,+42.7678332,-071.4643019,NH,New Hampshire,1779794,Hillsborough County,859,"Block Group 2, Census Tract 105, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110028003,33,11,28.0,3,Block Group 3,G5030,S,11509782,0,+42.9962142,-071.5449784,NH,New Hampshire,1779794,Hillsborough County,1278,"Block Group 3, Census Tract 28, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110230003,33,11,230.0,3,Block Group 3,G5030,S,23585354,93052,+42.8465963,-071.9578071,NH,New Hampshire,1779794,Hillsborough County,1279,"Block Group 3, Census Tract 230, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110171004,33,11,171.0,4,Block Group 4,G5030,S,20037961,345353,+42.7770029,-071.6027354,NH,New Hampshire,1779794,Hillsborough County,1733,"Block Group 4, Census Tract 171, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110151002,33,11,151.0,2,Block Group 2,G5030,S,9944816,17833,+42.8769516,-071.6225208,NH,New Hampshire,1779794,Hillsborough County,1482,"Block Group 2, Census Tract 151, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110225001,33,11,225.0,1,Block Group 1,G5030,S,98193329,568961,+42.8267234,-071.8754157,NH,New Hampshire,1779794,Hillsborough County,1683,"Block Group 1, Census Tract 225, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110255003,33,11,255.0,3,Block Group 3,G5030,S,87772547,3061601,+43.1366564,-071.9816073,NH,New Hampshire,1779794,Hillsborough County,2184,"Block Group 3, Census Tract 255, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110255004,33,11,255.0,4,Block Group 4,G5030,S,42831978,231415,+43.1757694,-071.9336651,NH,New Hampshire,1779794,Hillsborough County,2524,"Block Group 4, Census Tract 255, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110112001,33,11,112.0,1,Block Group 1,G5030,S,4352463,0,+42.7208017,-071.4607661,NH,New Hampshire,1779794,Hillsborough County,3472,"Block Group 1, Census Tract 112, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110171003,33,11,171.0,3,Block Group 3,G5030,S,13812073,196643,+42.7668632,-071.5469346,NH,New Hampshire,1779794,Hillsborough County,927,"Block Group 3, Census Tract 171, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110025003,33,11,25.0,3,Block Group 3,G5030,S,379869,0,+42.9705960,-071.4415968,NH,New Hampshire,1779794,Hillsborough County,880,"Block Group 3, Census Tract 25, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110190002,33,11,190.0,2,Block Group 2,G5030,S,59060266,234112,+42.8300635,-071.7804880,NH,New Hampshire,1779794,Hillsborough County,2771,"Block Group 2, Census Tract 190, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110101001,33,11,101.0,1,Block Group 1,G5030,S,900061,215672,+42.7903371,-071.4612801,NH,New Hampshire,1779794,Hillsborough County,497,"Block Group 1, Census Tract 101, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110152003,33,11,152.0,3,Block Group 3,G5030,S,10928193,37735,+42.8379941,-071.5839362,NH,New Hampshire,1779794,Hillsborough County,1920,"Block Group 3, Census Tract 152, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110121003,33,11,121.0,3,Block Group 3,G5030,S,9088694,418987,+42.7985465,-071.4077065,NH,New Hampshire,1779794,Hillsborough County,1690,"Block Group 3, Census Tract 121, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110015003,33,11,15.0,3,Block Group 3,G5030,S,107679,0,+42.9843254,-071.4564093,NH,New Hampshire,1779794,Hillsborough County,1012,"Block Group 3, Census Tract 15, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330110028002,33,11,28.0,2,Block Group 2,G5030,S,3085417,263,+42.9860762,-071.5160215,NH,New Hampshire,1779794,Hillsborough County,2426,"Block Group 2, Census Tract 28, Hillsborough County, New Hampshire",1,x10,1,1.0
15000US330112003002,33,11,2003.0,2,Block Group 2,G5030,S,7530142,0,+42.7114191,-071.3017411,NH,New Hampshire,1779794,Hillsborough County,1998,"Block Group 2, Census Tract 2003, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110108005,33,11,108.0,5,Block Group 5,G5030,S,195008,0,+42.7534767,-071.4670089,NH,New Hampshire,1779794,Hillsborough County,1229,"Block Group 5, Census Tract 108, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330112003001,33,11,2003.0,1,Block Group 1,G5030,S,12711312,809202,+42.7365045,-071.2801890,NH,New Hampshire,1779794,Hillsborough County,2329,"Block Group 1, Census Tract 2003, Hillsborough County, New Hampshire",2,x01,1,2.0
15000US330110161001,33,11,161.0,1,Block Group 1,G5030,S,1005327,0,+42.8387107,-071.6438407,NH,New Hampshire,1779794,Hillsborough County,1290,"Block Group 1, Census Tract 161, Hillsborough County, New Hampshire",2,x01,1,2.0
